tip_id,CreatedDate,DOB,tip_status,Course,StartDate,EndDate,InterviewedDate,Interviewed Only Date,DriversLicense,EndDriversLicense,AccessBank,EndBank,EndComputer,AccessComputer,AccessHealthInsurance,EndHealthInsurance,AccessInternet,EndInternet,AccessResume,EndResume,License To Thrive,Workforce Housing,SNAP Assistance,Age_at_start,Status,cohort_2022,whole_Age_at_start,age_band,Unnamed: 0,year_of_birth,year_of_death,census_tract,gender,race,16_sentencing_age,17_sentencing_age,18_sentencing_age,19_sentencing_age,20_sentencing_age,21_sentencing_age,22_sentencing_age,23_sentencing_age,24_sentencing_age,25_sentencing_age,26_sentencing_age,27_sentencing_age,28_sentencing_age,29_sentencing_age,30_sentencing_age,31_sentencing_age,32_sentencing_age,33_sentencing_age,34_sentencing_age,35_sentencing_age,36_sentencing_age,37_sentencing_age,38_sentencing_age,39_sentencing_age,40_sentencing_age,41_sentencing_age,42_sentencing_age,43_sentencing_age,44_sentencing_age,45_sentencing_age,46_sentencing_age,47_sentencing_age,48_sentencing_age,49_sentencing_age,50_sentencing_age,51_sentencing_age,52_sentencing_age,53_sentencing_age,54_sentencing_age,56_sentencing_age,57_sentencing_age,58_sentencing_age,16_sentencing_age_high_ogs,17_sentencing_age_high_ogs,18_sentencing_age_high_ogs,19_sentencing_age_high_ogs,20_sentencing_age_high_ogs,21_sentencing_age_high_ogs,22_sentencing_age_high_ogs,23_sentencing_age_high_ogs,24_sentencing_age_high_ogs,25_sentencing_age_high_ogs,26_sentencing_age_high_ogs,27_sentencing_age_high_ogs,28_sentencing_age_high_ogs,29_sentencing_age_high_ogs,30_sentencing_age_high_ogs,31_sentencing_age_high_ogs,32_sentencing_age_high_ogs,33_sentencing_age_high_ogs,34_sentencing_age_high_ogs,35_sentencing_age_high_ogs,36_sentencing_age_high_ogs,37_sentencing_age_high_ogs,38_sentencing_age_high_ogs,39_sentencing_age_high_ogs,40_sentencing_age_high_ogs,41_sentencing_age_high_ogs,42_sentencing_age_high_ogs,43_sentencing_age_high_ogs,44_sentencing_age_high_ogs,45_sentencing_age_high_ogs,46_sentencing_age_high_ogs,47_sentencing_age_high_ogs,48_sentencing_age_high_ogs,49_sentencing_age_high_ogs,51_sentencing_age_high_ogs,52_sentencing_age_high_ogs,58_sentencing_age_high_ogs,-5_arrest_age,-3_arrest_age,1_arrest_age,8_arrest_age,9_arrest_age,10_arrest_age,11_arrest_age,12_arrest_age,13_arrest_age,14_arrest_age,15_arrest_age,16_arrest_age,17_arrest_age,18_arrest_age,19_arrest_age,20_arrest_age,21_arrest_age,22_arrest_age,23_arrest_age,24_arrest_age,25_arrest_age,26_arrest_age,27_arrest_age,28_arrest_age,29_arrest_age,30_arrest_age,31_arrest_age,32_arrest_age,33_arrest_age,34_arrest_age,35_arrest_age,36_arrest_age,37_arrest_age,38_arrest_age,39_arrest_age,40_arrest_age,41_arrest_age,42_arrest_age,43_arrest_age,44_arrest_age,45_arrest_age,46_arrest_age,47_arrest_age,48_arrest_age,49_arrest_age,50_arrest_age,51_arrest_age,52_arrest_age,53_arrest_age,54_arrest_age,55_arrest_age,56_arrest_age,60_arrest_age,64_arrest_age,67_arrest_age,-7.0_earnings,-6.0_earnings,-5.0_earnings,-4.0_earnings,-3.0_earnings,-2.0_earnings,-1.0_earnings,0.0_earnings,1.0_earnings,4.0_earnings,5.0_earnings,6.0_earnings,7.0_earnings,8.0_earnings,9.0_earnings,10.0_earnings,11.0_earnings,12.0_earnings,13.0_earnings,14.0_earnings,15.0_earnings,16.0_earnings,17.0_earnings,18.0_earnings,19.0_earnings,20.0_earnings,21.0_earnings,22.0_earnings,23.0_earnings,24.0_earnings,25.0_earnings,26.0_earnings,27.0_earnings,28.0_earnings,29.0_earnings,30.0_earnings,31.0_earnings,32.0_earnings,33.0_earnings,34.0_earnings,35.0_earnings,36.0_earnings,37.0_earnings,38.0_earnings,39.0_earnings,40.0_earnings,41.0_earnings,42.0_earnings,43.0_earnings,44.0_earnings,45.0_earnings,46.0_earnings,47.0_earnings,48.0_earnings,49.0_earnings,50.0_earnings,51.0_earnings,52.0_earnings,53.0_earnings,54.0_earnings,55.0_earnings,56.0_earnings,57.0_earnings,58.0_earnings,59.0_earnings,60.0_earnings,61.0_earnings,62.0_earnings,63.0_earnings,64.0_earnings,65.0_earnings,num_sentences_before_start,any_sentence_before_start,min_age_at_sentencing_before_start,max_ogs_before_start,any_high_ogs_before_start,num_arrests_before_start,any_arrest_before_start,min_age_at_arrest_before_start,earnings_1yr_preTIP,earnings_2yr_preTIP,job_right_before_tip,job_2yr_before_tip,log_earnings_1yr_preTIP,log_earnings_2yr_preTIP,treatment
1924,2023-08-24 00:00:00+00:00,1993-07-30,DNF: Dropped Out,Introduction to Masonry,2023-09-05,2023-09-25 00:00:00+00:00,2023-08-24 00:00:00+00:00,,No,,No,,,Yes,Yes,,Yes,,Yes,,,,,30.058783321941217,Non Graduated,1.0,30.0,25-34,572.0,2004.0,0.0,42003522000,Male,Black,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1373.1583001959034,9016.177869851692,7106.423178158164,10520.84693146296,743.6713105753162,5384.438698259758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,10520.84693146296,7106.423178158164,1.0,1.0,9.261209034709454,8.868895034906512,0
1926,2023-08-24 00:00:00+00:00,1996-07-30,DNF: Dropped Out,Introduction to Masonry,2023-08-28,2023-09-08 00:00:00+00:00,2023-08-24 00:00:00+00:00,,No,,No,,,Yes,Yes,,Yes,,Yes,,,,,27.040328092959676,Non Graduated,1.0,27.0,25-34,1952.0,2002.0,0.0,42003290400,Male,Black,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18345.939237682283,18246.326316790623,181.4405043873441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.0,1.0,26.0,18246.326316790623,18345.939237682283,1.0,1.0,9.811773845088442,9.817218040533822,0
1927,2023-08-24 00:00:00+00:00,2004-02-04,Graduated-Employed,Carpentry,2023-08-28,2023-12-15 00:00:00+00:00,2023-08-24 00:00:00+00:00,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,19.5352016404648,Graduated,1.0,20.0,<=24,1624.0,1995.0,0.0,42003120300,Male,Black,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1
1929,2023-08-29 00:00:00+00:00,1982-12-02,Graduated-Unemployed,Introduction to Masonry,2023-09-05,2023-11-17 00:00:00+00:00,2023-08-29 00:00:00+00:00,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,40.70266575529734,Graduated,1.0,41.0,35+,1830.0,1994.0,0.0,42003523501,Male,Black,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9538.475984090835,20712.929897838425,6948.125741108359,0.0,7515.177790403338,14274.282804165301,8234.419326294557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,28.0,1.0,0.0,5.0,1.0,33.0,18977.74306130123,2811.7175332674115,1.0,1.0,9.851074845592759,7.941906388683439,1
1930,2023-08-29 00:00:00+00:00,1990-03-30,Graduated-Employed,Carpentry,2023-09-11,2023-12-15 00:00:00+00:00,2023-08-29 00:00:00+00:00,,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,,,,33.405331510594664,Graduated,1.0,33.0,25-34,717.0,2003.0,0.0,42003472300,Male,Black,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1462.8993775933611,0.0,8456.117922821748,20591.170775065068,20632.746268622785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,17664.71245008464,0.0,1.0,1.0,9.779380890148074,0.0,1
1932,2023-08-29 00:00:00+00:00,2000-05-12,Graduated-Employed,Introduction to Masonry,2023-12-04,2024-01-05 00:00:00+00:00,2023-08-29 00:00:00+00:00,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,23.529733424470265,Graduated,1.0,24.0,<=24,1102.0,2000.0,0.0,42003130800,Male,Black,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1276.2256122712872,13892.863697533849,10891.493460425605,0.0,4243.563601679844,20071.186627116833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,6817.0030100798795,17497.7472187168,1.0,1.0,8.827321894187905,9.7698845698472,1
1940,2023-09-12 00:00:00+00:00,1994-05-30,Graduated-Employed,Carpentry,2023-09-25,2023-12-15 00:00:00+00:00,2023-09-12 00:00:00+00:00,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,29.282296650717704,Graduated,1.0,29.0,25-34,1318.0,1995.0,0.0,42003130800,Male,Black,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1270.6905385950015,5035.712528888848,14175.849707053394,13307.244628605149,4643.57908040877,27499.553874503683,20883.594446705916,2954.819420628142,8992.84319697491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,16463.150156753803,29680.09249046722,1.0,1.0,9.708940578340417,10.29826550558189,1
1942,2023-09-20 00:00:00+00:00,1993-10-22,DNF: Asked to Leave,Introduction to Masonry,2023-09-25,2023-11-20 00:00:00+00:00,2023-09-20 00:00:00+00:00,,No,,No,,,Yes,Yes,,Yes,,Yes,,,,,29.8838004101162,Non Graduated,1.0,30.0,25-34,1531.0,1990.0,0.0,42003424000,Male,Black,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2278.771667463741,4435.156889387139,6758.662871974326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,20.0,9.0,1.0,2.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1943,2023-09-20 00:00:00+00:00,1982-03-12,DNF: Asked to Leave,Introduction to Masonry,2023-09-25,2023-11-27 00:00:00+00:00,2023-09-20 00:00:00+00:00,,No,,Yes,,,Yes,No,,Yes,,Yes,,,,,41.48188653451812,Non Graduated,1.0,41.0,35+,1834.0,1994.0,0.0,42003262000,Male,Black,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10046.917334882566,6134.547706710503,10548.243298644642,16360.683695132475,20154.324569653072,31587.8975604061,19843.931227640285,16507.783496609743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20.0,6.0,1.0,2.0,1.0,38.0,26936.436844246968,27192.69199213213,1.0,1.0,10.20127230231424,10.210740313334364,0
1944,2023-09-27 00:00:00+00:00,2003-06-19,Graduated-Employed,Introduction to Masonry,2023-10-23,2023-12-15 00:00:00+00:00,2023-09-27 00:00:00+00:00,,Yes,,Yes,,,Yes,Yes,,Yes,,Yes,,,,,20.317156527682844,Graduated,1.0,20.0,<=24,1778.0,1992.0,0.0,42003510000,Female,Black,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4742.675071567431,2329.4771148694635,6762.758133152959,5697.471292797137,13019.499692210387,13967.931016731138,5407.847711416292,2408.6252106522716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,15.0,10355.173044559568,18556.989705404634,1.0,1.0,9.24533805032622,9.828655687187496,1
